"('SL Malinga', 'SP Narine')","[1, 1, 0, 0, 0, 0, 1, 0]"
"('M Ntini', 'P Kumar')","[3, 0, 0, 0, 0, 0, 0, 0]"
"('MJ Lumb', 'SL Malinga')","[2, 0, 0, 0, 0, 0, 0, 1]"
"('FY Fazal', 'Z Khan')","[2, 1, 0, 0, 0, 0, 0, 0]"
"('CH Gayle', 'SJ Srivastava')","[10, 0, 0, 0, 2, 0, 0, 1]"
"('AP Majumdar', 'R Bhatia')","[2, 3, 1, 0, 0, 0, 0, 0]"
"('MS Gony', 'SB Bangar')","[0, 1, 1, 0, 0, 0, 2, 0]"
"('SB Styris', 'M Kartik')","[1, 1, 0, 0, 1, 0, 0, 0]"
"('BB McCullum', 'Yuvraj Singh')","[1, 2, 1, 0, 1, 0, 0, 0]"
"('NV Ojha', 'HV Patel')","[1, 3, 1, 0, 1, 0, 0, 0]"
"('JR Hopes', 'SR Watson')","[7, 2, 0, 0, 2, 0, 0, 0]"
"('YK Pathan', 'TG Southee')","[0, 1, 0, 0, 2, 0, 0, 0]"
"('CL White', 'AN Ahmed')","[3, 1, 0, 0, 0, 0, 0, 0]"
"('RA Jadeja', 'MS Gony')","[4, 4, 0, 0, 1, 0, 0, 0]"
"('S Dhawan', 'PJ Cummins')","[1, 6, 1, 0, 2, 0, 0, 0]"
"('Harbhajan Singh', 'DE Bollinger')","[7, 1, 1, 0, 0, 0, 3, 1]"
"('Ishan Kishan', 'CJ Anderson')","[1, 2, 0, 0, 0, 0, 0, 0]"
"('Shahid Afridi', 'DJ Bravo')","[1, 0, 0, 0, 0, 0, 0, 1]"
"('Shakib Al Hasan', 'PP Chawla')","[2, 1, 0, 0, 0, 0, 0, 1]"
"('MS Bisla', 'AD Mascarenhas')","[1, 2, 2, 0, 1, 0, 1, 0]"
"('RA Jadeja', 'MM Patel')","[1, 1, 1, 0, 2, 0, 0, 1]"
"('JJ Roy', 'JJ Bumrah')","[0, 2, 0, 0, 1, 0, 0, 0]"
"('DJ Hussey', 'B Kumar')","[2, 4, 0, 0, 0, 0, 0, 1]"
"('M Vohra', 'Rashid Khan')","[5, 3, 0, 0, 4, 0, 3, 0]"
"('KB Arun Karthik', 'M Morkel')","[1, 2, 1, 0, 0, 0, 0, 1]"
"('Mandeep Singh', 'Sandeep Sharma')","[11, 4, 1, 0, 1, 0, 0, 0]"
"('CRD Fernando', 'DE Bollinger')","[0, 2, 0, 0, 0, 0, 0, 0]"
"('AT Rayudu', 'A Mishra')","[16, 32, 9, 0, 3, 0, 2, 3]"
"('DJ Bravo', 'A Kumble')","[1, 3, 1, 0, 0, 0, 0, 0]"
"('HH Pandya', 'MG Johnson')","[0, 0, 0, 0, 1, 0, 0, 0]"
"('NM Coulter-Nile', 'IC Pandey')","[1, 0, 0, 0, 1, 0, 0, 0]"
"('Ishan Kishan', 'S Nadeem')","[1, 1, 0, 0, 0, 0, 0, 0]"
"('A Flintoff', 'DJ Bravo')","[4, 0, 0, 1, 1, 0, 1, 0]"
"('BJ Hodge', 'CH Gayle')","[4, 2, 0, 0, 0, 0, 0, 1]"
"('L Balaji', 'R Vinay Kumar')","[3, 1, 0, 0, 0, 0, 0, 1]"
"('CJ Ferguson', 'Iqbal Abdulla')","[5, 2, 0, 0, 0, 0, 0, 0]"
"('R Dravid', 'YK Pathan')","[10, 4, 3, 0, 1, 0, 4, 1]"
"('RA Jadeja', 'CH Gayle')","[7, 9, 0, 0, 1, 0, 0, 0]"
"('S Badrinath', 'RP Singh')","[8, 9, 0, 0, 2, 0, 0, 3]"
"('HH Pandya', 'NM Coulter-Nile')","[5, 0, 0, 0, 0, 0, 0, 1]"
"('Joginder Sharma', 'SB Styris')","[0, 1, 0, 0, 0, 0, 1, 0]"
"('RE van der Merwe', 'P Awana')","[4, 2, 0, 0, 0, 0, 0, 1]"
"('Y Venugopal Rao', 'R Ashwin')","[6, 8, 0, 0, 0, 0, 1, 2]"
"('F du Plessis', 'M Kartik')","[7, 11, 2, 0, 2, 0, 1, 1]"
"('MS Dhoni', 'AC Voges')","[0, 2, 0, 0, 0, 0, 0, 0]"
"('RE Levi', 'A Singh')","[2, 3, 0, 0, 0, 0, 0, 0]"
"('RS Bopara', 'Z Khan')","[3, 6, 0, 0, 0, 0, 0, 1]"
"('JP Duminy', 'Y Venugopal Rao')","[0, 7, 0, 0, 0, 0, 0, 0]"
"('MN Samuels', 'SL Malinga')","[1, 0, 1, 0, 0, 0, 0, 1]"
"('BJ Hodge', 'Bipul Sharma')","[3, 5, 2, 0, 0, 0, 0, 1]"
"('JH Kallis', 'P Amarnath')","[1, 2, 0, 0, 1, 0, 0, 0]"
"('BJ Hodge', 'SK Warne')","[7, 8, 3, 0, 1, 0, 0, 1]"
"('DB Das', 'S Nadeem')","[11, 4, 0, 0, 1, 0, 1, 0]"
"('MJ Guptill', 'SL Malinga')","[0, 1, 1, 0, 0, 0, 1, 0]"
"('LRPL Taylor', 'RS Bopara')","[0, 2, 0, 0, 0, 0, 0, 0]"
"('IK Pathan', 'GJ Maxwell')","[1, 2, 0, 0, 0, 0, 0, 0]"
"('A Mithun', 'SK Raina')","[1, 1, 0, 0, 2, 0, 0, 0]"
"('NLTC Perera', 'SR Watson')","[6, 1, 1, 0, 0, 0, 1, 2]"
"('RS Bopara', 'CH Morris')","[4, 5, 0, 0, 1, 0, 0, 0]"
"('TL Suman', 'R Vinay Kumar')","[4, 6, 4, 0, 1, 0, 1, 1]"
"('KC Sangakkara', 'MN Samuels')","[2, 2, 2, 0, 4, 0, 0, 0]"
"('S Dhawan', 'A Mishra')","[4, 10, 1, 0, 1, 0, 0, 2]"
"('G Gambhir', 'PJ Cummins')","[5, 5, 0, 0, 3, 0, 0, 0]"
"('CL White', 'DJ Bravo')","[4, 6, 0, 0, 5, 0, 0, 2]"
"('MS Dhoni', 'B Kumar')","[11, 16, 6, 1, 5, 0, 5, 0]"
"('M Vohra', 'R Sharma')","[3, 3, 1, 0, 2, 0, 0, 0]"
"('AR Patel', 'MC Henriques')","[4, 6, 2, 0, 0, 0, 2, 1]"
"('CL White', 'RR Powar')","[0, 1, 0, 0, 0, 0, 0, 0]"
"('RA Jadeja', 'SP Narine')","[14, 7, 4, 0, 0, 0, 3, 1]"
"('B Kumar', 'AS Rajpoot')","[1, 0, 0, 0, 0, 0, 0, 1]"
"('JP Duminy', 'Yuvraj Singh')","[5, 19, 1, 0, 2, 0, 2, 0]"
"('BB McCullum', 'M Ashwin')","[2, 5, 0, 0, 0, 0, 1, 0]"
"('PA Patel', 'MG Johnson')","[17, 6, 3, 0, 15, 0, 2, 1]"
"('SA Yadav', 'SK Raina')","[4, 4, 1, 1, 0, 0, 0, 0]"
"('LA Pomersbach', 'V Kohli')","[0, 2, 0, 0, 1, 0, 0, 0]"
"('AJ Finch', 'STR Binny')","[1, 1, 0, 0, 0, 0, 0, 0]"
"('PV Tambe', 'NLTC Perera')","[0, 1, 0, 0, 0, 0, 0, 0]"
"('CJ Anderson', 'TM Head')","[1, 0, 0, 0, 0, 0, 0, 0]"
"('MD Mishra', 'KP Appanna')","[1, 1, 0, 0, 0, 0, 1, 0]"
"('RG Sharma', 'JW Hastings')","[4, 4, 0, 0, 3, 0, 0, 0]"
"('KD Karthik', 'KH Pandya')","[6, 2, 1, 0, 0, 0, 0, 1]"
"('N Rana', 'B Kumar')","[1, 3, 0, 0, 1, 0, 0, 1]"
"('SP Narine', 'Sandeep Sharma')","[7, 3, 0, 0, 3, 0, 1, 0]"
"('MV Boucher', 'MS Gony')","[1, 0, 1, 0, 0, 0, 0, 1]"
"('SR Tendulkar', 'JA Morkel')","[26, 9, 1, 0, 11, 0, 3, 0]"
"('HM Amla', 'TA Boult')","[4, 0, 1, 0, 2, 0, 0, 0]"
"('HH Pandya', 'DT Christian')","[2, 2, 1, 0, 0, 0, 0, 1]"
"('SS Tiwary', 'DW Steyn')","[1, 3, 0, 0, 0, 0, 1, 0]"
"('K Goel', 'DJ Hussey')","[4, 0, 1, 0, 1, 0, 0, 1]"
"('SMSM Senanayake', 'AD Mathews')","[0, 0, 1, 0, 0, 0, 0, 0]"
"('Shakib Al Hasan', 'RP Singh')","[2, 0, 0, 0, 0, 0, 0, 1]"
"('UA Birla', 'L Balaji')","[5, 2, 0, 0, 0, 0, 0, 0]"
"('R Dravid', 'JR Hopes')","[1, 2, 0, 0, 2, 0, 0, 0]"
"('AM Nayar', 'J Botha')","[2, 3, 1, 0, 2, 0, 1, 1]"
"('RE Levi', 'JA Morkel')","[4, 2, 0, 0, 0, 0, 0, 0]"
"('SR Tendulkar', 'Yuvraj Singh')","[5, 9, 1, 0, 2, 0, 0, 1]"
"('SA Asnodkar', 'PJ Sangwan')","[3, 0, 0, 0, 1, 0, 1, 1]"
"('SP Narine', 'B Kumar')","[7, 3, 0, 0, 0, 0, 0, 1]"
"('R Rampaul', 'SP Narine')","[1, 0, 0, 0, 0, 0, 0, 1]"
"('JP Duminy', 'Sandeep Sharma')","[1, 2, 1, 0, 1, 0, 0, 0]"
"('RA Jadeja', 'MG Johnson')","[3, 2, 3, 1, 3, 0, 0, 0]"
"('Harbhajan Singh', 'VR Aaron')","[1, 1, 1, 0, 1, 0, 0, 1]"
"('WP Saha', 'AD Russell')","[1, 2, 0, 0, 0, 0, 0, 0]"
"('DPMD Jayawardene', 'JA Morkel')","[8, 7, 0, 0, 4, 0, 1, 3]"
"('VVS Laxman', 'WD Parnell')","[1, 0, 0, 0, 0, 0, 0, 1]"
"('A Choudhary', 'AJ Tye')","[1, 2, 0, 0, 0, 0, 0, 0]"
"('R Bhatia', 'Mohammed Shami')","[1, 2, 0, 0, 0, 0, 0, 1]"
"('S Badrinath', 'SM Harwood')","[1, 0, 1, 0, 3, 0, 1, 0]"
"('DPMD Jayawardene', 'AC Thomas')","[6, 3, 1, 0, 2, 0, 0, 1]"
"('WA Mota', 'R Ashwin')","[2, 2, 0, 0, 0, 0, 0, 1]"
"('RT Ponting', 'B Kumar')","[4, 0, 0, 0, 2, 0, 0, 0]"
"('R Dravid', 'AD Mascarenhas')","[2, 1, 0, 0, 2, 0, 0, 0]"
"('RA Jadeja', 'KH Pandya')","[5, 1, 0, 0, 0, 0, 1, 1]"
"('KM Jadhav', 'P Awana')","[4, 0, 0, 0, 0, 0, 0, 1]"
"('SV Samson', 'KA Pollard')","[0, 5, 2, 0, 1, 0, 0, 0]"
"('UA Birla', 'JH Kallis')","[1, 1, 0, 0, 0, 0, 0, 0]"
"('AC Gilchrist', 'MS Gony')","[10, 7, 1, 0, 3, 0, 1, 1]"
"('R Dravid', 'RP Singh')","[15, 12, 3, 0, 4, 0, 1, 0]"
"('CH Gayle', 'Mustafizur Rahman')","[2, 2, 0, 0, 0, 0, 0, 0]"
"('DS Lehmann', 'IK Pathan')","[4, 3, 0, 0, 0, 0, 0, 1]"
"('SL Malinga', 'Z Khan')","[0, 1, 0, 0, 0, 0, 0, 0]"
"('M Manhas', 'MS Gony')","[1, 2, 0, 0, 0, 0, 0, 0]"
"('A Nehra', 'Harmeet Singh')","[2, 3, 0, 0, 1, 0, 0, 0]"
"('BB McCullum', 'R McLaren')","[8, 2, 1, 0, 2, 0, 0, 0]"
"('KA Pollard', 'Shivam Sharma')","[1, 1, 0, 0, 0, 0, 1, 0]"
"('DJ Jacobs', 'S Nadeem')","[5, 0, 0, 0, 0, 0, 0, 1]"
"('MS Dhoni', 'DP Nannes')","[3, 0, 0, 0, 0, 0, 0, 2]"
"('KC Sangakkara', 'Shoaib Ahmed')","[1, 0, 2, 0, 0, 0, 0, 1]"
"('A Symonds', 'MM Patel')","[4, 2, 0, 1, 4, 0, 0, 0]"
"('UBT Chand', 'Ankit Sharma')","[0, 2, 0, 0, 1, 0, 0, 0]"
"('S Dhawan', 'KH Pandya')","[1, 6, 0, 0, 1, 0, 0, 0]"
"('J Botha', 'B Kumar')","[1, 0, 0, 0, 0, 0, 1, 1]"
"('R Sathish', 'SE Bond')","[0, 4, 0, 0, 2, 0, 0, 0]"
"('A Ashish Reddy', 'KK Cooper')","[1, 2, 1, 0, 1, 0, 0, 0]"
"('JH Kallis', 'RR Powar')","[0, 2, 0, 0, 0, 0, 0, 0]"
"('V Kohli', 'VRV Singh')","[4, 3, 0, 0, 0, 0, 0, 1]"
"('HH Pandya', 'P Kumar')","[2, 2, 0, 0, 1, 0, 0, 1]"
"('NV Ojha', 'JD Unadkat')","[3, 2, 0, 0, 1, 0, 1, 2]"
"('SP Fleming', 'A Kumble')","[5, 3, 1, 0, 1, 0, 0, 1]"
"('A Mishra', 'JJ Bumrah')","[2, 0, 0, 0, 0, 0, 0, 1]"
"('Iqbal Abdulla', 'SB Jakati')","[1, 4, 0, 0, 0, 0, 1, 0]"
"('KJ Abbott', 'YS Chahal')","[1, 0, 0, 0, 0, 0, 0, 1]"
"('V Shankar', 'MJ McClenaghan')","[0, 3, 0, 0, 0, 0, 0, 0]"
"('MR Marsh', 'DJ Bravo')","[3, 2, 1, 0, 0, 0, 0, 1]"
"('HM Amla', 'CJ Jordan')","[0, 3, 0, 0, 0, 0, 0, 0]"
"('L Balaji', 'RP Singh')","[2, 1, 0, 0, 1, 0, 0, 1]"
"('AB de Villiers', 'BAW Mendis')","[1, 2, 0, 0, 1, 0, 0, 0]"
"('Kamran Akmal', 'A Nehra')","[4, 0, 0, 0, 2, 0, 0, 0]"
"('V Sehwag', 'TG Southee')","[1, 0, 0, 0, 0, 0, 0, 1]"
"('CH Gayle', 'AJ Tye')","[2, 2, 0, 0, 0, 0, 0, 1]"
"('MN van Wyk', 'IK Pathan')","[1, 2, 0, 0, 0, 0, 1, 0]"
"('Mohammed Shami', 'SW Tait')","[0, 1, 1, 0, 0, 0, 0, 0]"
"(5, 4)","[3, 2, 0, 0, 0, 0, 0, 1]"
"('JP Faulkner', 'Shakib Al Hasan')","[1, 2, 0, 0, 0, 0, 0, 0]"
"('A Mithun', 'A Mishra')","[1, 0, 0, 0, 0, 0, 0, 1]"
"('STR Binny', 'KA Pollard')","[2, 0, 0, 0, 0, 0, 0, 2]"
"('AB de Villiers', 'JP Duminy')","[5, 9, 1, 0, 1, 0, 0, 0]"
"('KL Rahul', 'AR Patel')","[6, 5, 0, 0, 1, 0, 0, 1]"
"('SE Marsh', 'DJ Hussey')","[3, 3, 0, 0, 0, 0, 1, 0]"
"('PA Patel', 'BJ Hodge')","[5, 3, 1, 0, 1, 0, 0, 0]"
"('SS Iyer', 'MC Henriques')","[2, 4, 1, 0, 2, 0, 0, 0]"
"('S Dhawan', 'AC Thomas')","[1, 2, 0, 0, 0, 0, 0, 0]"
"('KB Arun Karthik', 'DS Kulkarni')","[1, 2, 0, 0, 0, 0, 1, 0]"
"('HH Gibbs', 'R Vinay Kumar')","[9, 4, 3, 0, 2, 0, 2, 1]"
"('AP Dole', 'RJ Harris')","[1, 0, 0, 0, 1, 0, 0, 1]"
"('RG Sharma', 'V Kohli')","[1, 5, 1, 0, 0, 0, 0, 0]"
"('SK Trivedi', 'GD McGrath')","[0, 1, 0, 0, 0, 0, 0, 0]"
"('JR Hopes', 'S Dhawan')","[0, 1, 0, 0, 0, 0, 1, 0]"
"('MK Tiwary', 'PC Valthaty')","[4, 2, 0, 0, 1, 0, 0, 0]"
"('SK Raina', 'JD Unadkat')","[5, 6, 2, 0, 2, 0, 0, 0]"
"('RA Jadeja', 'JR Hopes')","[1, 1, 1, 0, 0, 0, 0, 0]"
"('CA Pujara', 'A Nehra')","[2, 3, 0, 0, 2, 0, 0, 0]"
"('HH Pandya', 'JP Faulkner')","[0, 2, 0, 0, 0, 0, 0, 0]"
"('MC Henriques', 'MG Johnson')","[0, 3, 0, 0, 0, 0, 0, 0]"
"('IK Pathan', 'DT Christian')","[2, 2, 0, 0, 1, 0, 0, 0]"
"('SE Marsh', 'LR Shukla')","[0, 3, 0, 0, 0, 0, 1, 0]"
"('Kuldeep Yadav', 'P Negi')","[1, 1, 0, 0, 0, 0, 0, 0]"
"('CK Langeveldt', 'RJ Harris')","[1, 0, 0, 0, 0, 0, 1, 0]"
"('Yuvraj Singh', 'DJG Sammy')","[3, 1, 0, 0, 0, 0, 0, 0]"
"('S Dhawan', 'GJ Maxwell')","[2, 8, 1, 0, 3, 0, 0, 0]"
"('Kamran Akmal', 'SM Pollock')","[6, 2, 0, 0, 2, 0, 0, 0]"
"('DW Steyn', 'IK Pathan')","[2, 0, 2, 0, 1, 0, 0, 1]"
"('P Negi', 'R Ashwin')","[1, 4, 0, 0, 0, 0, 0, 2]"
"('ST Jayasuriya', 'AB Dinda')","[3, 1, 0, 1, 2, 0, 0, 1]"
"('DA Warner', 'RR Powar')","[9, 0, 1, 0, 1, 0, 0, 1]"
"('AJ Finch', 'AF Milne')","[5, 1, 0, 0, 2, 0, 0, 0]"
"('LR Shukla', 'Joginder Sharma')","[6, 5, 1, 0, 2, 0, 1, 1]"
"('RA Jadeja', 'T Natarajan')","[2, 1, 0, 0, 0, 0, 0, 0]"
"('WP Saha', 'M Ashwin')","[0, 1, 0, 0, 0, 0, 0, 0]"
"('AL Menaria', 'CK Langeveldt')","[0, 1, 0, 0, 1, 0, 0, 0]"
"('SA Yadav', 'JP Duminy')","[2, 1, 1, 0, 0, 0, 1, 0]"
"('UT Yadav', 'AB Dinda')","[1, 2, 0, 0, 0, 0, 0, 0]"
"('Z Khan', 'VRV Singh')","[3, 0, 0, 0, 0, 0, 0, 0]"
"('AT Rayudu', 'BA Bhatt')","[4, 6, 1, 0, 3, 0, 0, 0]"
"('SK Trivedi', 'Shakib Al Hasan')","[1, 0, 0, 0, 0, 0, 0, 0]"
"('KC Sangakkara', 'Z Khan')","[7, 7, 1, 0, 4, 0, 0, 0]"
"('MN van Wyk', 'ST Jayasuriya')","[0, 2, 0, 0, 0, 0, 0, 0]"
"('KA Pollard', 'KW Richardson')","[1, 1, 0, 0, 0, 0, 2, 0]"
"('HM Amla', 'A Mishra')","[0, 1, 0, 0, 0, 0, 0, 0]"
"('TM Dilshan', 'Shoaib Ahmed')","[4, 2, 2, 0, 4, 0, 1, 0]"
"('ST Jayasuriya', 'Kamran Khan')","[3, 0, 0, 1, 0, 0, 1, 0]"
"('DW Steyn', 'B Kumar')","[1, 1, 0, 0, 0, 0, 0, 1]"
"('AM Rahane', 'NLTC Perera')","[0, 2, 0, 0, 0, 0, 0, 0]"
"('V Sehwag', 'KK Cooper')","[1, 0, 0, 0, 0, 0, 1, 0]"
"('IK Pathan', 'PP Ojha')","[5, 7, 2, 0, 0, 0, 0, 2]"
"('MK Pandey', 'M Morkel')","[3, 7, 1, 0, 1, 0, 1, 0]"
"('Misbah-ul-Haq', 'PJ Sangwan')","[1, 1, 1, 0, 1, 0, 1, 0]"
"('SM Katich', 'Mohammad Asif')","[4, 0, 1, 1, 4, 0, 0, 0]"
"('JEC Franklin', 'B Kumar')","[6, 4, 1, 0, 0, 0, 1, 1]"
"('DE Bollinger', 'RJ Harris')","[2, 0, 1, 0, 0, 0, 0, 0]"
"('Mandeep Singh', 'R Vinay Kumar')","[5, 7, 3, 0, 4, 0, 0, 2]"
"('SK Warne', 'BA Bhatt')","[1, 1, 0, 0, 1, 0, 0, 0]"
"('S Dhawan', 'CR Brathwaite')","[1, 1, 0, 0, 0, 0, 0, 1]"
"('DJ Hussey', 'A Singh')","[4, 0, 0, 0, 2, 0, 0, 0]"
"('AB de Villiers', 'KC Cariappa')","[1, 6, 1, 0, 2, 0, 1, 0]"
"('SK Warne', 'CH Gayle')","[0, 2, 0, 0, 0, 0, 0, 0]"
"('SC Ganguly', 'RJ Harris')","[5, 2, 0, 0, 1, 0, 0, 0]"
"('CH Morris', 'S Aravind')","[1, 2, 0, 0, 0, 0, 0, 0]"
"('AP Majumdar', 'J Botha')","[1, 0, 0, 0, 1, 0, 0, 1]"
"('S Dhawan', 'KC Cariappa')","[3, 6, 2, 0, 2, 0, 0, 0]"
"('MK Tiwary', 'B Kumar')","[9, 10, 0, 0, 4, 0, 0, 3]"
"('T Taibu', 'A Mishra')","[2, 2, 0, 0, 0, 0, 0, 0]"
"('HH Pandya', 'I Sharma')","[9, 0, 0, 0, 4, 0, 1, 0]"
"('SE Marsh', 'Shakib Al Hasan')","[4, 3, 2, 0, 1, 0, 0, 0]"
"('R Sathish', 'CH Morris')","[0, 1, 0, 0, 0, 0, 0, 0]"
"('JEC Franklin', 'DW Steyn')","[7, 3, 0, 0, 0, 0, 0, 0]"
"('ND Doshi', 'S Sreesanth')","[4, 0, 0, 0, 0, 0, 0, 0]"
"('RN ten Doeschate', 'DJ Bravo')","[4, 4, 1, 0, 2, 0, 1, 0]"
"('AM Nayar', 'SK Trivedi')","[3, 6, 1, 0, 1, 0, 0, 0]"
"('AT Rayudu', 'DT Christian')","[6, 8, 1, 0, 0, 0, 0, 0]"
"('B Lee', 'RA Jadeja')","[1, 0, 0, 0, 0, 0, 0, 0]"
"('AB McDonald', 'DE Bollinger')","[1, 0, 1, 0, 0, 0, 0, 1]"
"('BB McCullum', 'AM Nayar')","[1, 1, 0, 0, 0, 0, 0, 1]"
"('R Bhatia', 'B Lee')","[3, 1, 0, 0, 0, 0, 0, 1]"
"('VH Zol', 'JP Faulkner')","[2, 1, 0, 0, 1, 0, 0, 0]"
"(2, 3)","[159, 153, 26, 1, 42, 0, 24, 18]"
"('KD Karthik', 'M de Lange')","[2, 1, 0, 0, 0, 0, 0, 1]"
"('SPD Smith', 'B Kumar')","[6, 6, 3, 0, 0, 0, 0, 0]"
"('RA Tripathi', 'CR Woakes')","[7, 6, 0, 0, 2, 0, 0, 1]"
"('AL Menaria', 'M Kartik')","[0, 3, 1, 0, 0, 0, 1, 0]"
"('AP Tare', 'DW Steyn')","[7, 2, 1, 0, 1, 0, 0, 1]"
"('Mandeep Singh', 'GJ Maxwell')","[1, 0, 0, 0, 0, 0, 0, 1]"
"('DA Miller', 'GB Hogg')","[2, 4, 0, 0, 0, 0, 0, 0]"
"('NV Ojha', 'CJ McKay')","[1, 0, 0, 1, 1, 0, 0, 0]"
"('V Sehwag', 'RJ Peterson')","[2, 1, 0, 0, 0, 0, 1, 1]"
"('KP Pietersen', 'T Henderson')","[2, 1, 0, 0, 1, 0, 0, 1]"
"('NS Naik', 'BB Sran')","[0, 5, 2, 0, 0, 0, 0, 0]"
"('STR Binny', 'AB Dinda')","[1, 0, 0, 0, 0, 0, 0, 1]"
"('Mandeep Singh', 'DJ Bravo')","[4, 5, 2, 0, 0, 0, 0, 1]"
"('AD Russell', 'BE Hendricks')","[0, 1, 0, 0, 1, 0, 0, 0]"
"('MG Johnson', 'MJ McClenaghan')","[1, 1, 0, 0, 0, 0, 0, 1]"
"('AF Milne', 'MJ McClenaghan')","[1, 0, 0, 0, 0, 0, 0, 1]"
"('SC Ganguly', 'DJ Thornely')","[3, 2, 0, 0, 0, 0, 0, 1]"
"('DB Das', 'AD Mascarenhas')","[2, 4, 1, 0, 1, 0, 0, 0]"
"('MK Tiwary', 'MM Patel')","[10, 5, 0, 0, 0, 0, 0, 2]"
"('ML Hayden', 'IK Pathan')","[11, 4, 1, 0, 5, 0, 0, 1]"
"('Q de Kock', 'MM Sharma')","[7, 5, 0, 0, 2, 0, 0, 1]"
"('DS Kulkarni', 'JJ Bumrah')","[0, 1, 0, 0, 1, 0, 0, 0]"
"('Ishan Kishan', 'JD Unadkat')","[2, 2, 2, 0, 0, 0, 1, 0]"
"('SV Samson', 'SMSM Senanayake')","[2, 2, 0, 0, 0, 0, 1, 0]"
"('GC Smith', 'TM Dilshan')","[1, 2, 0, 0, 0, 0, 0, 0]"
"('MS Bisla', 'A Kumble')","[6, 8, 2, 0, 0, 0, 1, 1]"
"('R McLaren', 'R Sharma')","[2, 2, 0, 0, 1, 0, 0, 0]"
"('RG Sharma', 'SJ Srivastava')","[1, 3, 0, 0, 1, 0, 2, 0]"
"('DJ Hooda', 'GJ Maxwell')","[1, 1, 0, 0, 0, 0, 2, 0]"
"('AA Jhunjhunwala', 'P Kumar')","[4, 1, 0, 0, 0, 0, 0, 1]"
"('S Dhawan', 'PP Chawla')","[9, 18, 2, 0, 3, 0, 2, 0]"
"('M Klinger', 'R Bhatia')","[0, 2, 0, 0, 0, 0, 0, 0]"
"('R Sathish', 'B Lee')","[1, 0, 2, 0, 0, 0, 0, 0]"
"('KS Williamson', 'A Mishra')","[4, 12, 3, 0, 2, 0, 2, 0]"
"('CH Morris', 'DW Steyn')","[1, 0, 0, 0, 0, 0, 0, 0]"
"('LRPL Taylor', 'DR Smith')","[3, 2, 0, 0, 0, 0, 0, 0]"
"('CL White', 'T Thushara')","[0, 1, 0, 0, 1, 0, 1, 0]"
"('JD Ryder', 'M Kartik')","[2, 3, 0, 0, 0, 0, 0, 0]"
"('SV Samson', 'YS Chahal')","[9, 6, 1, 0, 1, 0, 1, 2]"
"('AN Ghosh', 'AM Nayar')","[1, 0, 0, 0, 0, 0, 0, 1]"
"('S Aravind', 'JP Faulkner')","[3, 2, 0, 0, 0, 0, 0, 1]"
"('P Negi', 'MJ McClenaghan')","[11, 5, 5, 0, 1, 0, 1, 1]"
"('CH Gayle', 'Sandeep Sharma')","[29, 9, 1, 0, 5, 0, 4, 4]"
"('UT Yadav', 'SR Watson')","[4, 0, 0, 0, 1, 0, 0, 0]"
"('R Tewatia', 'BA Stokes')","[1, 0, 0, 0, 1, 0, 0, 0]"
"('SR Tendulkar', 'A Chandila')","[4, 4, 0, 0, 0, 0, 0, 1]"
"('AC Blizzard', 'P Kumar')","[4, 0, 0, 0, 3, 0, 0, 1]"
"('MEK Hussey', 'KW Richardson')","[3, 0, 0, 0, 0, 0, 0, 1]"
"('SA Asnodkar', 'I Sharma')","[1, 3, 0, 0, 2, 0, 0, 1]"
"('JD Ryder', 'UT Yadav')","[6, 4, 1, 0, 4, 0, 3, 0]"
"('CA Pujara', 'Kamran Khan')","[2, 2, 0, 0, 1, 0, 0, 0]"
"('Basil Thampi', 'AF Milne')","[1, 0, 0, 0, 0, 0, 0, 0]"
"('CA Ingram', 'SL Malinga')","[1, 0, 0, 0, 0, 0, 0, 1]"
"('MK Tiwary', 'DJ Bravo')","[3, 5, 0, 0, 2, 0, 0, 0]"
"('AB de Villiers', 'PP Ojha')","[10, 18, 0, 1, 3, 0, 1, 1]"
"('RV Uthappa', 'PJ Sangwan')","[7, 9, 1, 0, 0, 0, 0, 2]"
"('RA Jadeja', 'HV Patel')","[2, 1, 1, 0, 1, 0, 0, 0]"
"('CH Gayle', 'SP Narine')","[23, 16, 1, 0, 4, 0, 1, 1]"
"('V Kohli', 'DE Bollinger')","[12, 6, 2, 0, 4, 0, 0, 1]"
"('SR Tendulkar', 'R Ashwin')","[10, 15, 2, 0, 5, 0, 0, 1]"
"('DA Warner', 'SA Abbott')","[0, 1, 1, 0, 1, 0, 0, 0]"
"('KD Karthik', 'S Aravind')","[2, 4, 0, 0, 0, 0, 0, 1]"
"('YK Pathan', 'SB Styris')","[4, 2, 0, 0, 0, 0, 1, 0]"
"('SS Tiwary', 'SW Tait')","[3, 2, 0, 0, 0, 0, 0, 1]"
"('V Kohli', 'TL Suman')","[0, 1, 0, 0, 0, 0, 0, 0]"
"('NV Ojha', 'YS Chahal')","[4, 2, 0, 0, 0, 0, 1, 1]"
"('DL Vettori', 'Azhar Mahmood')","[0, 1, 0, 0, 0, 0, 0, 0]"
"('KC Sangakkara', 'JP Duminy')","[4, 11, 2, 0, 0, 0, 2, 0]"
"('JP Duminy', 'KW Richardson')","[5, 3, 0, 0, 2, 0, 1, 1]"
"('Yashpal Singh', 'AM Nayar')","[0, 3, 0, 0, 0, 0, 0, 0]"
"('SP Narine', 'A Choudhary')","[1, 0, 0, 0, 0, 0, 0, 1]"
