38.53,116.78,0,41.410511573526804,9.64477522940443,4.800000000000001
60.57,151.42,0,41.410511573526804,9.64477522940443,7.5
60.57,151.42,0,29.7,8.36,10.285714285714285
38.53,116.78,0,29.7,8.36,5.5
60.57,151.42,0,27.63,7.12,7.961538461538462
38.53,116.78,0,27.63,7.12,7.826086956521739
38.53,116.78,0,33.0,5.5,6.0
60.57,151.42,0,33.0,5.5,5.586206896551724
38.53,116.78,0,23.4,9.0,7.588235294117647
60.57,151.42,0,23.4,9.0,6.75
38.53,116.78,0,24.81,7.72,9.25
60.57,151.42,0,24.81,7.72,9.600000000000001
51.57274053887669,146.20240425846404,0,29.7,8.36,2.0
51.57274053887669,146.20240425846404,0,27.63,7.12,6.0
13.6,98.55,0,29.7,8.36,6.75
13.6,98.55,0,23.4,9.0,8.799999999999999
38.53,116.78,0,19.4,7.97,10.8
15.16,115.18,0,19.4,7.97,5.142857142857142
44.11,146.49,0,23.4,9.0,0.0
15.16,115.18,0,23.4,9.0,7.800000000000001
26.26,136.33,0,0.0,8.5,6.375
38.53,121.89,0,0.0,8.5,4.6000000000000005
26.26,136.33,0,21.3,7.42,6.200000000000001
38.53,121.89,0,21.3,7.42,7.304347826086957
26.26,136.33,0,44.55,7.78,7.285714285714285
38.53,121.89,0,44.55,7.78,9.31578947368421
31.0,135.51,0,44.55,7.78,3.75
26.26,136.33,0,0.0,10.46,6.857142857142857
31.0,135.51,0,0.0,10.46,3.0
26.26,136.33,0,34.58,7.98,9.666666666666668
31.0,135.51,0,34.58,7.98,8.470588235294118
26.85,164.91,0,34.58,7.98,0.0
31.0,135.51,0,0.0,8.5,6.0
26.85,164.91,0,0.0,8.5,6.0
31.0,135.51,0,40.33,8.64,7.0
26.85,164.91,0,40.33,8.64,19.5
26.85,164.91,0,42.97478588153433,8.525442795613536,7.5
31.0,135.51,0,42.97478588153433,8.525442795613536,6.0
31.0,135.51,0,21.3,7.42,7.125
72.2,145.56,0,21.3,7.42,6.0
72.2,145.56,0,44.55,7.78,7.0588235294117645
26.0,127.27,0,21.3,7.42,6.0
26.45,112.35,0,24.4,7.32,4.235294117647059
22.0,137.5,0,24.4,7.32,0.0
26.45,112.35,0,48.74366712141631,8.781019667504365,0.0
35.7,120.2,0,24.4,7.32,7.6
5.0,69.76,0,48.74366712141631,8.781019667504365,7.5
35.7,120.2,0,48.74366712141631,8.781019667504365,3.0
5.0,69.76,0,24.4,7.32,4.199999999999999
35.7,120.2,0,31.3,8.39,3.4285714285714284
24.75,130.26,0,31.3,8.39,2.0
35.7,120.2,0,29.84,8.11,7.6
49.13916671126046,142.02280892148144,0,29.84,8.11,6.6000000000000005
24.75,130.26,0,29.84,8.11,6.0
49.13916671126046,142.02280892148144,0,0.0,8.88,2.8
24.75,130.26,0,0.0,8.88,0.0
65.0,178.89,0,0.0,8.88,3.0
65.0,178.89,0,29.84,8.11,2.4000000000000004
50.463474319385526,140.056464872866,0,29.84,8.11,3.8181818181818183
50.463474319385526,140.056464872866,0,0.0,8.88,4.0
49.13916671126046,142.02280892148144,0,113.5,9.59,8.0
2.0,28.57,0,113.5,9.59,2.0
50.463474319385526,140.056464872866,0,113.5,9.59,0.0
2.0,28.57,0,24.4,7.32,2.4000000000000004
50.463474319385526,140.056464872866,0,24.4,7.32,0.0
0.0,50.0,0,24.4,7.32,6.0
0.0,50.0,0,113.5,9.59,2.0
0.0,20.0,0,31.3,8.39,0.0
19.0,103.63,1,48.8,9.69,11.333333333333332
26.16,131.93,1,44.9269148412411,9.3853530847865,6.0
19.0,103.63,1,44.9269148412411,9.3853530847865,10.8
19.0,103.63,1,23.69,7.0,12.0
26.16,131.93,1,23.69,7.0,3.0
26.16,131.93,1,48.8,9.69,1.5
19.0,103.63,1,26.46,7.47,9.600000000000001
26.16,131.93,1,26.46,7.47,6.0
19.0,103.63,1,63.5,8.46,12.0
26.16,131.93,1,63.5,8.46,3.0
8.0,100.0,1,33.0,13.2,1.6363636363636362
52.02268043438695,144.41870475801818,1,40.29014537342515,9.919968956245325,3.0
30.36,120.14,1,33.0,13.2,5.538461538461538
30.36,120.14,1,40.29014537342515,9.919968956245325,6.0
44.45,132.88,1,40.29014537342515,9.919968956245325,12.857142857142858
44.45,132.88,1,33.0,13.2,8.0
44.45,132.88,1,46.12076222267272,8.828913274836916,11.399999999999999
30.36,120.14,1,46.12076222267272,8.828913274836916,4.5
44.45,132.88,1,31.9,7.25,5.4
30.36,120.14,1,31.9,7.25,5.769230769230769
44.45,132.88,1,43.37860068532094,8.646766876288579,10.909090909090908
30.36,120.14,1,43.37860068532094,8.646766876288579,3.0
46.84773964015676,146.08211527288339,1,43.37860068532094,8.646766876288579,5.25
46.84773964015676,146.08211527288339,1,31.9,7.25,8.25
44.45,132.88,1,0.0,8.2,15.42857142857143
46.84773964015676,146.08211527288339,1,0.0,8.2,4.800000000000001
46.84773964015676,146.08211527288339,1,46.12076222267272,8.828913274836916,21.0
46.84773964015676,146.08211527288339,1,40.29014537342515,9.919968956245325,2.0
25.87,143.75,1,40.29014537342515,9.919968956245325,16.5
47.16081697567526,142.98083122500768,0,41.73600698310675,8.790520083622681,7.333333333333334
34.84,124.45,0,48.34005057243759,9.355867126028926,4.384615384615384
47.16081697567526,142.98083122500768,0,48.34005057243759,9.355867126028926,6.685714285714286
47.16081697567526,142.98083122500768,0,44.68265014906949,9.224215218548617,4.0
34.84,124.45,0,44.68265014906949,9.224215218548617,10.0
34.84,124.45,0,41.73600698310675,8.790520083622681,13.125
28.5,127.88,0,41.73600698310675,8.790520083622681,8.142857142857142
47.16081697567526,142.98083122500768,0,43.55,8.0,5.485714285714286
28.5,127.88,0,43.55,8.0,6.061224489795918
31.192262508601985,143.2256565508705,0,43.55,8.0,6.967741935483872
31.192262508601985,143.2256565508705,0,41.73600698310675,8.790520083622681,7.304347826086957
31.192262508601985,143.2256565508705,0,44.68265014906949,9.224215218548617,9.0
47.16081697567526,142.98083122500768,0,0.0,0.0,5.0
31.192262508601985,143.2256565508705,0,0.0,0.0,18.0
47.16081697567526,142.98083122500768,0,0.0,13.5,8.526315789473685
31.192262508601985,143.2256565508705,0,0.0,13.5,7.75
31.192262508601985,143.2256565508705,0,59.0,9.83,6.0
47.16081697567526,142.98083122500768,0,59.0,9.83,14.25
31.192262508601985,143.2256565508705,0,48.34005057243759,9.355867126028926,5.090909090909091
40.57,135.23,0,48.34005057243759,9.355867126028926,7.8545454545454545
40.57,135.23,0,0.0,13.5,10.6875
56.93728802956122,141.5239579628717,0,48.34005057243759,9.355867126028926,7.0
56.93728802956122,141.5239579628717,0,0.0,13.5,7.0
56.93728802956122,141.5239579628717,0,43.55,8.0,1.5
16.0,177.77,0,0.0,13.5,4.0
16.0,177.77,0,43.55,8.0,13.5
20.5,107.89,0,43.55,8.0,1.5
30.779329468376957,144.9977226785268,0,43.55,8.0,0.0
59.89562235221256,146.6195699163876,0,48.34005057243759,9.355867126028926,3.0
62.429121007215834,145.3440369433035,0,48.34005057243759,9.355867126028926,0.0
81.08,152.03,0,24.4,7.32,9.0
44.11,146.49,0,24.4,7.32,9.0
81.08,152.03,0,0.0,7.16,11.399999999999999
44.11,146.49,0,0.0,7.16,5.142857142857142
44.11,146.49,0,31.3,8.39,4.714285714285714
81.08,152.03,0,31.3,8.39,7.090909090909092
81.08,152.03,0,24.25,8.43,4.800000000000001
44.11,146.49,0,24.25,8.43,18.0
44.11,146.49,0,29.84,8.11,4.5
81.08,152.03,0,29.84,8.11,4.0
44.11,146.49,0,53.0,9.35,3.0
81.08,152.03,0,53.0,9.35,3.0
52.84,168.79,0,53.0,9.35,12.0
13.76,133.58,0,53.0,9.35,0.0
52.84,168.79,0,29.84,8.11,4.421052631578947
13.76,133.58,0,29.84,8.11,5.5200000000000005
29.75,150.63,0,29.84,8.11,8.571428571428571
52.84,168.79,0,0.0,7.16,6.0
