51.203968527075496,140.69711274883167,0,19.63,7.4,0,0
26.16,131.93,1,38.87,7.74,6,0
29.45,146.6,0,47.67097118877788,9.419407402564927,0,0
20.5,107.89,1,27.6,8.62,6,0
22.8,107.54,1,28.0,8.0,6,0
13.76,133.58,0,0.0,0.0,24,0
29.45,146.6,0,42.91569064792982,9.856256631930098,12,0
15.16,115.18,0,23.4,9.0,6,0
49.64948599060793,150.60329696003444,0,24.25,8.58,6,0
24.75,130.26,0,9.58,6.76,6,0
38.2,122.43,1,21.3,7.42,6,0
35.61613355220668,144.76969718494595,0,44.55,7.78,18,0
53.80504332018925,146.43460570376033,1,21.33,7.11,0,0
44.45,132.88,0,27.63,7.12,6,0
56.36472122803544,148.94833599963394,0,40.58658896365105,9.042058948537306,6,0
40.57,135.23,1,25.64,8.17,0,0
59.26854635317222,143.14573006894398,1,41.953907489492416,9.702874874451863,12,0
51.203968527075496,140.69711274883167,1,43.23456180469324,9.789516287482765,12,0
25.76,125.93,0,34.58,7.98,0,0
6.28,69.84,1,49.36410529014747,8.212459884765476,24,0
25.76,125.93,1,26.46,7.47,6,0
61.485624234494644,140.90622668651892,0,45.33834213174746,9.11324122343716,6,0
44.45,132.88,1,42.07706766255433,8.378601910078233,6,0
21.16,127.0,0,88.5,11.06,0,0
22.0,137.5,1,31.3,8.39,6,0
22.8,107.54,0,20.22,7.42,12,0
36.918616696857555,147.61170099555596,1,20.22,7.42,6,0
44.739645102227925,148.4963220455806,0,27.6,8.62,0,0
46.84031755503356,143.43543876854875,0,48.14386934096664,8.298091367910423,12,0
37.08,136.08,0,24.25,8.43,12,0
53.80504332018925,146.43460570376033,0,33.7,7.71,0,0
43.69834369937138,140.82936768923844,1,0.0,0.0,0,0
56.40459823438152,146.28255530883993,0,24.25,8.58,0,0
24.54,127.35,0,44.68550563213285,8.64731312605181,0,0
44.851730572636356,150.9373108584273,0,48.917033228822525,8.622655815093806,6,0
13.76,133.58,1,49.33,9.86,12,0
51.203968527075496,140.69711274883167,0,40.10181781187917,8.737131413297488,0,0
16.0,177.77,1,47.37013554574819,9.384972224589045,0,0
51.203968527075496,140.69711274883167,0,49.0490449556855,8.998541310933954,0,0
69.31931322794503,144.96893082409647,0,33.7,7.71,0,0
22.7,151.33,0,41.953907489492416,9.702874874451863,0,0
24.75,130.26,0,34.58,7.98,6,0
26.22,131.84,0,43.55,8.0,0,0
62.074956103167764,150.23255604220472,0,21.0,7.57,0,0
26.85,164.91,1,24.4,7.32,0,0
8.4,102.43,0,27.63,7.12,6,0
24.54,127.35,0,41.953907489492416,9.702874874451863,0,0
29.45,146.6,1,39.0,9.75,6,0
46.013495143586745,144.50365134940628,1,40.85707205151776,8.756456851067977,18,0
69.1173642303896,147.12637669097487,0,28.6,8.93,0,0
23.18,138.58,0,53.0,9.35,0,0
62.074956103167764,150.23255604220472,0,48.35945481755958,8.154389922497442,0,1
16.0,177.77,0,0.0,16.33,12,0
56.781313853685546,146.7119234064271,0,44.68550563213285,8.64731312605181,0,0
48.113288189692874,147.77529849319413,0,0.0,8.2,0,0
46.84031755503356,143.43543876854875,0,31.5,6.3,0,0
48.09249131780471,150.21365318793656,0,43.904672943502796,8.34015440685051,6,0
31.8,118.65,1,42.07706766255433,8.378601910078233,6,0
13.76,133.58,1,45.27994710492901,8.569349702016439,6,0
38.2,122.43,0,27.63,7.12,6,0
30.052288712708105,146.386745418205,1,42.777553623923595,8.949241066201603,0,0
31.0,135.51,1,0.0,8.88,0,0
64.43576607709254,142.94966166673638,0,0.0,8.2,0,0
13.76,133.58,0,48.5590330279674,8.694268240720971,0,0
44.851730572636356,150.9373108584273,0,27.5,7.85,0,0
38.53,116.78,0,46.57415051119247,9.754978689647958,6,0
34.84,124.45,0,39.33,7.57,6,0
38.59795542174737,144.3450233818405,0,39.0,10.17,0,0
55.45904226717931,144.3915283613092,1,35.5,8.52,12,0
36.617176254737466,141.2007426109727,0,45.7176794456035,8.557291602867412,0,0
21.22,107.9,1,35.5,8.87,0,0
30.36,120.14,1,0.0,0.0,6,0
36.67983141981895,143.40810245965733,1,0.0,13.5,6,0
72.2,145.56,1,26.46,7.47,6,0
38.53,116.78,0,19.4,7.97,6,0
0.0,120.0,0,45.27994710492901,8.569349702016439,0,0
51.12438547805941,141.3640291485613,1,44.55,7.78,0,0
34.84,124.45,1,43.55,8.0,0,0
62.571632519661314,145.82115211163756,1,0.0,8.43,0,0
31.0,135.51,0,84.0,7.63,0,1
26.16,131.93,0,35.5,8.52,6,0
