Kolkata Knight Riders,J Yadav
Kolkata Knight Riders,A Zampa
Kolkata Knight Riders,Sohail Tanvir
Kolkata Knight Riders,TA Boult
Kolkata Knight Riders,JE Taylor
Kolkata Knight Riders,M Manhas
Kolkata Knight Riders,JD Ryder
Kolkata Knight Riders,Mashrafe Mortaza
Kolkata Knight Riders,TM Dilshan
Kolkata Knight Riders,P Parameswaran
Kolkata Knight Riders,NB Singh
Kolkata Knight Riders,Ankit Soni
Kolkata Knight Riders,DJ Muthuswami
Kolkata Knight Riders,L Ablish
Kolkata Knight Riders,R Shukla
Kolkata Knight Riders,Gagandeep Singh
Kolkata Knight Riders,AJ Finch
Kolkata Knight Riders,LJ Wright
Kolkata Knight Riders,C Nanda
Kolkata Knight Riders,Mandeep Singh
Kolkata Knight Riders,P Suyal
Kolkata Knight Riders,M Ashwin
Kolkata Knight Riders,Jaskaran Singh
Kolkata Knight Riders,TL Suman
Kolkata Knight Riders,P Amarnath
Kolkata Knight Riders,Karanveer Singh
Kolkata Knight Riders,SE Bond
Kolkata Knight Riders,SR Tendulkar
Kolkata Knight Riders,BE Hendricks
Kolkata Knight Riders,Parvez Rasool
Kolkata Knight Riders,T Thushara
Kolkata Knight Riders,C Ganapathy
Kolkata Knight Riders,P Dogra
Kolkata Knight Riders,SW Tait
Royal Challengers Bangalore,DW Steyn
Royal Challengers Bangalore,B Kumar
Royal Challengers Bangalore,P Kumar
Royal Challengers Bangalore,KV Sharma
Royal Challengers Bangalore,MC Henriques
Royal Challengers Bangalore,Bipul Sharma
Royal Challengers Bangalore,RS Bopara
Royal Challengers Bangalore,V Kohli
Royal Challengers Bangalore,KL Rahul
Royal Challengers Bangalore,AB de Villiers
Royal Challengers Bangalore,SR Watson
Royal Challengers Bangalore,Sachin Baby
Royal Challengers Bangalore,TM Head
Royal Challengers Bangalore,STR Binny
Royal Challengers Bangalore,AD Mascarenhas
Royal Challengers Bangalore,Harmeet Singh
Royal Challengers Bangalore,PP Chawla
Royal Challengers Bangalore,BA Bhatt
Royal Challengers Bangalore,MK Pandey
Royal Challengers Bangalore,JH Kallis
Royal Challengers Bangalore,RV Uthappa
Royal Challengers Bangalore,IK Pathan
Royal Challengers Bangalore,M Morkel
Royal Challengers Bangalore,UT Yadav
Royal Challengers Bangalore,AB Agarkar
Royal Challengers Bangalore,JR Hopes
Royal Challengers Bangalore,CH Gayle
Royal Challengers Bangalore,CJ Jordan
Royal Challengers Bangalore,Iqbal Abdulla
Royal Challengers Bangalore,AA Chavan
Royal Challengers Bangalore,A Singh
Royal Challengers Bangalore,KK Cooper
Royal Challengers Bangalore,SK Trivedi
Royal Challengers Bangalore,J Botha
Royal Challengers Bangalore,YK Pathan
Royal Challengers Bangalore,SK Warne
Royal Challengers Bangalore,Kamran Khan
Royal Challengers Bangalore,MM Patel
Royal Challengers Bangalore,RA Jadeja
Royal Challengers Bangalore,MA Agarwal
Royal Challengers Bangalore,NM Coulter-Nile
Royal Challengers Bangalore,Z Khan
